start_time_lb_utc,stop_time_lb_utc,Total Fcst MW,spot_prices_eur,Spot trade (Planned production) MW,Total metered MW,Imbalance Sale MW,Imbalance Purchase MW
2025-04-17 20:15:00,2025-04-17 20:30:00,7.3,26.07,7.3,18.84,11.54,0.0
2025-04-17 20:30:00,2025-04-17 20:45:00,7.3,26.07,7.3,18.439999999999998,11.139999999999997,0.0
2025-04-17 20:45:00,2025-04-17 21:00:00,7.3,26.07,7.3,15.32,8.02,0.0
2025-04-17 21:00:00,2025-04-17 21:15:00,5.2,25.29,5.2,12.64,7.44,0.0
2025-04-17 21:15:00,2025-04-17 21:30:00,5.2,25.29,5.2,9.92,4.72,0.0
2025-04-17 21:30:00,2025-04-17 21:45:00,5.2,25.29,5.2,9.88,4.679999999999999,0.0
2025-04-17 21:45:00,2025-04-17 22:00:00,5.2,25.29,5.2,8.4,3.2,0.0
2025-04-17 22:00:00,2025-04-17 22:15:00,5.312,24.82,5.312,8.84,3.5279999999999996,0.0
2025-04-17 22:15:00,2025-04-17 22:30:00,5.312,24.82,5.312,7.56,2.2479999999999993,0.0
2025-04-17 22:30:00,2025-04-17 22:45:00,5.312,24.82,5.312,6.2,0.8879999999999996,0.0
2025-04-17 22:45:00,2025-04-17 23:00:00,5.312,24.82,5.312,4.48,0.0,0.8319999999999996
2025-04-17 23:00:00,2025-04-17 23:15:00,3.068,25.17,3.068,2.7199999999999998,0.0,0.348
2025-04-17 23:15:00,2025-04-17 23:30:00,3.068,25.17,3.068,1.52,0.0,1.548
2025-04-17 23:30:00,2025-04-17 23:45:00,3.068,25.17,3.068,1.04,0.0,2.028
2025-04-17 23:45:00,2025-04-18 00:00:00,3.068,25.17,3.068,0.32,0.0,2.748
2025-04-18 00:00:00,2025-04-18 00:15:00,2.012,25.19,2.012,0.08,0.0,1.932
2025-04-18 00:15:00,2025-04-18 00:30:00,2.012,25.19,2.012,0.0,0.0,2.012
2025-04-18 00:30:00,2025-04-18 00:45:00,2.012,25.19,2.012,0.0,0.0,2.012
2025-04-18 00:45:00,2025-04-18 01:00:00,2.012,25.19,2.012,0.0,0.0,2.012
2025-04-18 01:00:00,2025-04-18 01:15:00,1.616,25.04,1.616,0.0,0.0,1.616
2025-04-18 01:15:00,2025-04-18 01:30:00,1.616,25.04,1.616,0.0,0.0,1.616
2025-04-18 01:30:00,2025-04-18 01:45:00,1.616,25.04,1.616,0.0,0.0,1.616
2025-04-18 01:45:00,2025-04-18 02:00:00,1.616,25.04,1.616,0.0,0.0,1.616
2025-04-18 02:00:00,2025-04-18 02:15:00,1.2,25.89,1.2,0.0,0.0,1.2
2025-04-18 02:15:00,2025-04-18 02:30:00,1.2,25.89,1.2,0.0,0.0,1.2
2025-04-18 02:30:00,2025-04-18 02:45:00,1.2,25.89,1.2,0.0,0.0,1.2
2025-04-18 02:45:00,2025-04-18 03:00:00,1.2,25.89,1.2,0.0,0.0,1.2
2025-04-18 03:00:00,2025-04-18 03:15:00,0.908,25.91,0.908,0.0,0.0,0.908
2025-04-18 03:15:00,2025-04-18 03:30:00,0.908,25.91,0.908,0.0,0.0,0.908
2025-04-18 03:30:00,2025-04-18 03:45:00,0.908,25.91,0.908,0.0,0.0,0.908
2025-04-18 03:45:00,2025-04-18 04:00:00,0.908,25.91,0.908,0.0,0.0,0.908
2025-04-18 04:00:00,2025-04-18 04:15:00,0.772,26.7,0.772,0.0,0.0,0.772
2025-04-18 04:15:00,2025-04-18 04:30:00,0.772,26.7,0.772,0.0,0.0,0.772
2025-04-18 04:30:00,2025-04-18 04:45:00,0.772,26.7,0.772,0.0,0.0,0.772
2025-04-18 04:45:00,2025-04-18 05:00:00,0.772,26.7,0.772,0.0,0.0,0.772
2025-04-18 05:00:00,2025-04-18 05:15:00,0.696,27.25,0.696,0.0,0.0,0.696
2025-04-18 05:15:00,2025-04-18 05:30:00,0.696,27.25,0.696,0.0,0.0,0.696
2025-04-18 05:30:00,2025-04-18 05:45:00,0.696,27.25,0.696,0.0,0.0,0.696
2025-04-18 05:45:00,2025-04-18 06:00:00,0.696,27.25,0.696,0.0,0.0,0.696
2025-04-18 06:00:00,2025-04-18 06:15:00,0.632,27.54,0.632,0.36,0.0,0.2719999999999996
2025-04-18 06:15:00,2025-04-18 06:30:00,0.632,27.54,0.632,1.12,0.488,0.0
2025-04-18 06:30:00,2025-04-18 06:45:00,0.632,27.54,0.632,1.64,1.008,0.0
2025-04-18 06:45:00,2025-04-18 07:00:00,0.632,27.54,0.632,0.88,0.248,0.0
2025-04-18 07:00:00,2025-04-18 07:15:00,0.516,27.89,0.516,1.0,0.484,0.0
2025-04-18 07:15:00,2025-04-18 07:30:00,0.516,27.89,0.516,0.92,0.404,0.0
2025-04-18 07:30:00,2025-04-18 07:45:00,0.516,27.89,0.516,1.04,0.524,0.0
2025-04-18 07:45:00,2025-04-18 08:00:00,0.516,27.89,0.516,0.44,0.0,0.076
2025-04-18 08:00:00,2025-04-18 08:15:00,0.44,27.28,0.44,0.76,0.32,0.0
2025-04-18 08:15:00,2025-04-18 08:30:00,0.44,27.28,0.44,0.12,0.0,0.32
2025-04-18 08:30:00,2025-04-18 08:45:00,0.44,27.28,0.44,0.0,0.0,0.44
2025-04-18 08:45:00,2025-04-18 09:00:00,0.44,27.28,0.44,0.0,0.0,0.44
2025-04-18 09:00:00,2025-04-18 09:15:00,0.412,26.19,0.412,0.0,0.0,0.412
2025-04-18 09:15:00,2025-04-18 09:30:00,0.412,26.19,0.412,0.0,0.0,0.412
2025-04-18 09:30:00,2025-04-18 09:45:00,0.412,26.19,0.412,0.0,0.0,0.412
2025-04-18 09:45:00,2025-04-18 10:00:00,0.412,26.19,0.412,0.0,0.0,0.412
2025-04-18 10:00:00,2025-04-18 10:15:00,0.456,27.22,0.456,0.04,0.0,0.416
2025-04-18 10:15:00,2025-04-18 10:30:00,0.456,27.22,0.456,0.04,0.0,0.416
2025-04-18 10:30:00,2025-04-18 10:45:00,0.456,27.22,0.456,0.08,0.0,0.376
2025-04-18 10:45:00,2025-04-18 11:00:00,0.456,27.22,0.456,0.04,0.0,0.416
2025-04-18 11:00:00,2025-04-18 11:15:00,0.52,26.66,0.52,0.16,0.0,0.36
2025-04-18 11:15:00,2025-04-18 11:30:00,0.52,26.66,0.52,0.44,0.0,0.08
2025-04-18 11:30:00,2025-04-18 11:45:00,0.52,26.66,0.52,0.92,0.4,0.0
2025-04-18 11:45:00,2025-04-18 12:00:00,0.52,26.66,0.52,0.8,0.28,0.0
2025-04-18 12:00:00,2025-04-18 12:15:00,0.524,26.67,0.524,0.24,0.0,0.284
2025-04-18 12:15:00,2025-04-18 12:30:00,0.524,26.67,0.524,0.28,0.0,0.244
2025-04-18 12:30:00,2025-04-18 12:45:00,0.524,26.67,0.524,0.12,0.0,0.404
2025-04-18 12:45:00,2025-04-18 13:00:00,0.524,26.67,0.524,0.2,0.0,0.324
2025-04-18 13:00:00,2025-04-18 13:15:00,0.592,27.09,0.592,0.0,0.0,0.592
2025-04-18 13:15:00,2025-04-18 13:30:00,0.592,27.09,0.592,0.08,0.0,0.512
2025-04-18 13:30:00,2025-04-18 13:45:00,0.592,27.09,0.592,0.04,0.0,0.5519999999999996
2025-04-18 13:45:00,2025-04-18 14:00:00,0.592,27.09,0.592,0.2799999999999996,0.0,0.312
2025-04-18 14:00:00,2025-04-18 14:15:00,0.988,28.67,0.988,1.44,0.4519999999999996,0.0
2025-04-18 14:15:00,2025-04-18 14:30:00,0.988,28.67,0.988,1.3599999999999997,0.3719999999999996,0.0
2025-04-18 14:30:00,2025-04-18 14:45:00,0.988,28.67,0.988,1.12,0.132,0.0
2025-04-18 14:45:00,2025-04-18 15:00:00,0.988,28.67,0.988,1.08,0.092,0.0
2025-04-18 15:00:00,2025-04-18 15:15:00,1.448,33.31,1.448,0.88,0.0,0.568
2025-04-18 15:15:00,2025-04-18 15:30:00,1.448,33.31,1.448,0.48,0.0,0.968
2025-04-18 15:30:00,2025-04-18 15:45:00,1.448,33.31,1.448,0.88,0.0,0.568
2025-04-18 15:45:00,2025-04-18 16:00:00,1.448,33.31,1.448,1.24,0.0,0.2079999999999996
2025-04-18 16:00:00,2025-04-18 16:15:00,1.684,32.54,1.684,0.44,0.0,1.244
2025-04-18 16:15:00,2025-04-18 16:30:00,1.684,32.54,1.684,0.0,0.0,1.684
2025-04-18 16:30:00,2025-04-18 16:45:00,1.684,32.54,1.684,0.0,0.0,1.684
2025-04-18 16:45:00,2025-04-18 17:00:00,1.684,32.54,1.684,0.0,0.0,1.684
2025-04-18 17:00:00,2025-04-18 17:15:00,2.2239999999999998,29.37,2.2239999999999998,0.0,0.0,2.2239999999999998
2025-04-18 17:15:00,2025-04-18 17:30:00,2.2239999999999998,29.37,2.2239999999999998,0.0,0.0,2.2239999999999998
2025-04-18 17:30:00,2025-04-18 17:45:00,2.2239999999999998,29.37,2.2239999999999998,0.0,0.0,2.2239999999999998
2025-04-18 17:45:00,2025-04-18 18:00:00,2.2239999999999998,29.37,2.2239999999999998,0.0,0.0,2.2239999999999998
2025-04-18 18:00:00,2025-04-18 18:15:00,2.752,27.94,2.752,0.08,0.0,2.6719999999999997
2025-04-18 18:15:00,2025-04-18 18:30:00,2.752,27.94,2.752,0.48,0.0,2.272
2025-04-18 18:30:00,2025-04-18 18:45:00,2.752,27.94,2.752,1.2,0.0,1.5519999999999996
2025-04-18 18:45:00,2025-04-18 19:00:00,2.752,27.94,2.752,2.44,0.0,0.3119999999999996
2025-04-18 19:00:00,2025-04-18 19:15:00,2.856,27.71,2.856,1.96,0.0,0.8959999999999996
2025-04-18 19:15:00,2025-04-18 19:30:00,2.856,27.71,2.856,2.4000000000000004,0.0,0.4559999999999992
2025-04-18 19:30:00,2025-04-18 19:45:00,2.856,27.71,2.856,2.84,0.0,0.016
2025-04-18 19:45:00,2025-04-18 20:00:00,2.856,27.71,2.856,2.84,0.0,0.016
2025-04-18 20:00:00,2025-04-18 20:15:00,2.8680000000000003,27.32,2.8680000000000003,1.3199999999999996,0.0,1.5480000000000005
2025-04-18 20:15:00,2025-04-18 20:30:00,2.8680000000000003,27.32,2.8680000000000003,1.8,0.0,1.068
2025-04-18 20:30:00,2025-04-18 20:45:00,2.8680000000000003,27.32,2.8680000000000003,3.4000000000000004,0.532,0.0
2025-04-18 20:45:00,2025-04-18 21:00:00,2.8680000000000003,27.32,2.8680000000000003,3.88,1.0119999999999996,0.0
2025-04-18 21:00:00,2025-04-18 21:15:00,2.724,25.98,2.724,3.56,0.8359999999999996,0.0
2025-04-18 21:15:00,2025-04-18 21:30:00,2.724,25.98,2.724,4.32,1.596,0.0
2025-04-18 21:30:00,2025-04-18 21:45:00,2.724,25.98,2.724,4.4,1.676,0.0
2025-04-18 21:45:00,2025-04-18 22:00:00,2.724,25.98,2.724,3.1599999999999997,0.4359999999999992,0.0
2025-04-18 22:00:00,2025-04-18 22:15:00,2.616,27.38,2.616,3.24,0.624,0.0
2025-04-18 22:15:00,2025-04-18 22:30:00,2.616,27.38,2.616,3.8,1.1839999999999995,0.0
2025-04-18 22:30:00,2025-04-18 22:45:00,2.616,27.38,2.616,3.96,1.3439999999999996,0.0
2025-04-18 22:45:00,2025-04-18 23:00:00,2.616,27.38,2.616,2.96,0.3439999999999996,0.0
2025-04-18 23:00:00,2025-04-18 23:15:00,2.344,27.22,2.344,2.6,0.256,0.0
2025-04-18 23:15:00,2025-04-18 23:30:00,2.344,27.22,2.344,3.68,1.3360000000000003,0.0
2025-04-18 23:30:00,2025-04-18 23:45:00,2.344,27.22,2.344,4.2,1.8560000000000003,0.0
2025-04-18 23:45:00,2025-04-19 00:00:00,2.344,27.22,2.344,3.68,1.3359999999999996,0.0
2025-04-19 00:00:00,2025-04-19 00:15:00,1.992,26.77,1.992,3.4400000000000004,1.4480000000000004,0.0
2025-04-19 00:15:00,2025-04-19 00:30:00,1.992,26.77,1.992,2.48,0.488,0.0
2025-04-19 00:30:00,2025-04-19 00:45:00,1.992,26.77,1.992,1.64,0.0,0.3519999999999996
2025-04-19 00:45:00,2025-04-19 01:00:00,1.992,26.77,1.992,1.32,0.0,0.6719999999999996
2025-04-19 01:00:00,2025-04-19 01:15:00,1.572,26.62,1.572,1.04,0.0,0.532
2025-04-19 01:15:00,2025-04-19 01:30:00,1.572,26.62,1.572,2.12,0.548,0.0
2025-04-19 01:30:00,2025-04-19 01:45:00,1.572,26.62,1.572,1.92,0.3479999999999996,0.0
2025-04-19 01:45:00,2025-04-19 02:00:00,1.572,26.62,1.572,3.4800000000000004,1.9080000000000004,0.0
2025-04-19 02:00:00,2025-04-19 02:15:00,1.3119999999999996,26.65,1.3119999999999996,2.3600000000000003,1.0480000000000005,0.0
2025-04-19 02:15:00,2025-04-19 02:30:00,1.3119999999999996,26.65,1.3119999999999996,3.0,1.688,0.0
2025-04-19 02:30:00,2025-04-19 02:45:00,1.3119999999999996,26.65,1.3119999999999996,3.2,1.8880000000000003,0.0
2025-04-19 02:45:00,2025-04-19 03:00:00,1.3119999999999996,26.65,1.3119999999999996,3.2800000000000002,1.9680000000000004,0.0
2025-04-19 03:00:00,2025-04-19 03:15:00,1.424,27.16,1.424,4.68,3.256,0.0
2025-04-19 03:15:00,2025-04-19 03:30:00,1.424,27.16,1.424,5.6,4.176,0.0
2025-04-19 03:30:00,2025-04-19 03:45:00,1.424,27.16,1.424,5.52,4.096,0.0
2025-04-19 03:45:00,2025-04-19 04:00:00,1.424,27.16,1.424,6.279999999999999,4.856,0.0
2025-04-19 04:00:00,2025-04-19 04:15:00,1.8679999999999997,27.4,1.8679999999999997,6.56,4.692,0.0
2025-04-19 04:15:00,2025-04-19 04:30:00,1.8679999999999997,27.4,1.8679999999999997,5.0,3.132,0.0
2025-04-19 04:30:00,2025-04-19 04:45:00,1.8679999999999997,27.4,1.8679999999999997,3.44,1.572,0.0
2025-04-19 04:45:00,2025-04-19 05:00:00,1.8679999999999997,27.4,1.8679999999999997,2.08,0.212,0.0
2025-04-19 05:00:00,2025-04-19 05:15:00,2.6159999999999997,28.1,2.6159999999999997,2.68,0.0640000000000004,0.0
2025-04-19 05:15:00,2025-04-19 05:30:00,2.6159999999999997,28.1,2.6159999999999997,2.56,0.0,0.0559999999999996
2025-04-19 05:30:00,2025-04-19 05:45:00,2.6159999999999997,28.1,2.6159999999999997,3.72,1.104,0.0
2025-04-19 05:45:00,2025-04-19 06:00:00,2.6159999999999997,28.1,2.6159999999999997,4.44,1.8239999999999996,0.0
2025-04-19 06:00:00,2025-04-19 06:15:00,3.688,28.59,3.688,5.32,1.6320000000000003,0.0
2025-04-19 06:15:00,2025-04-19 06:30:00,3.688,28.59,3.688,6.84,3.152,0.0
2025-04-19 06:30:00,2025-04-19 06:45:00,3.688,28.59,3.688,7.040000000000001,3.352000000000001,0.0
2025-04-19 06:45:00,2025-04-19 07:00:00,3.688,28.59,3.688,7.92,4.232,0.0
2025-04-19 07:00:00,2025-04-19 07:15:00,5.388,28.95,5.388,8.04,2.6519999999999992,0.0
2025-04-19 07:15:00,2025-04-19 07:30:00,5.388,28.95,5.388,7.16,1.772,0.0
2025-04-19 07:30:00,2025-04-19 07:45:00,5.388,28.95,5.388,8.12,2.732000000000001,0.0
2025-04-19 07:45:00,2025-04-19 08:00:00,5.388,28.95,5.388,9.04,3.6519999999999992,0.0
2025-04-19 08:00:00,2025-04-19 08:15:00,7.468,24.44,7.468,9.36,1.8919999999999992,0.0
2025-04-19 08:15:00,2025-04-19 08:30:00,7.468,24.44,7.468,8.04,0.5720000000000008,0.0
2025-04-19 08:30:00,2025-04-19 08:45:00,7.468,24.44,7.468,6.52,0.0,0.9480000000000004
2025-04-19 08:45:00,2025-04-19 09:00:00,7.468,24.44,7.468,7.92,0.4519999999999996,0.0
2025-04-19 09:00:00,2025-04-19 09:15:00,9.036,5.46,9.036,9.08,0.0440000000000004,0.0
2025-04-19 09:15:00,2025-04-19 09:30:00,9.036,5.46,9.036,8.0,0.0,1.0359999999999996
2025-04-19 09:30:00,2025-04-19 09:45:00,9.036,5.46,9.036,10.08,1.0440000000000005,0.0
2025-04-19 09:45:00,2025-04-19 10:00:00,9.036,5.46,9.036,10.72,1.6840000000000008,0.0
2025-04-19 10:00:00,2025-04-19 10:15:00,10.912,2.22,10.912,12.48,1.5679999999999996,0.0
2025-04-19 10:15:00,2025-04-19 10:30:00,10.912,2.22,10.912,11.44,0.5279999999999984,0.0
2025-04-19 10:30:00,2025-04-19 10:45:00,10.912,2.22,10.912,14.8,3.888,0.0
2025-04-19 10:45:00,2025-04-19 11:00:00,10.912,2.22,10.912,18.68,7.767999999999998,0.0
2025-04-19 11:00:00,2025-04-19 11:15:00,13.204,0.27,0.0,0.84,0.84,0.0
2025-04-19 11:15:00,2025-04-19 11:30:00,13.204,0.27,0.0,0.8,0.8,0.0
2025-04-19 11:30:00,2025-04-19 11:45:00,13.204,0.27,0.0,0.8,0.8,0.0
2025-04-19 11:45:00,2025-04-19 12:00:00,13.204,0.27,0.0,0.8,0.8,0.0
2025-04-19 12:00:00,2025-04-19 12:15:00,15.504,0.92,0.0,0.8,0.8,0.0
2025-04-19 12:15:00,2025-04-19 12:30:00,15.504,0.92,0.0,0.8,0.8,0.0
2025-04-19 12:30:00,2025-04-19 12:45:00,15.504,0.92,0.0,0.8,0.8,0.0
2025-04-19 12:45:00,2025-04-19 13:00:00,15.504,0.92,0.0,0.84,0.84,0.0
2025-04-19 13:00:00,2025-04-19 13:15:00,17.132,3.74,17.132,23.68,6.547999999999998,0.0
2025-04-19 13:15:00,2025-04-19 13:30:00,17.132,3.74,17.132,19.04,1.9079999999999977,0.0
2025-04-19 13:30:00,2025-04-19 13:45:00,17.132,3.74,17.132,18.240000000000002,1.1080000000000003,0.0
2025-04-19 13:45:00,2025-04-19 14:00:00,17.132,3.74,17.132,18.32,1.1879999999999988,0.0
2025-04-19 14:00:00,2025-04-19 14:15:00,18.524,7.4,18.524,18.240000000000002,0.0,0.2839999999999988
2025-04-19 14:15:00,2025-04-19 14:30:00,18.524,7.4,18.524,19.88,1.355999999999998,0.0
2025-04-19 14:30:00,2025-04-19 14:45:00,18.524,7.4,18.524,16.919999999999998,0.0,1.6040000000000028
2025-04-19 14:45:00,2025-04-19 15:00:00,18.524,7.4,18.524,19.12,0.596,0.0
2025-04-19 15:00:00,2025-04-19 15:15:00,20.828,27.37,20.828,21.4,0.5719999999999992,0.0
2025-04-19 15:15:00,2025-04-19 15:30:00,20.828,27.37,20.828,16.16,0.0,4.667999999999999
2025-04-19 15:30:00,2025-04-19 15:45:00,20.828,27.37,20.828,17.48,0.0,3.347999999999999
2025-04-19 15:45:00,2025-04-19 16:00:00,20.828,27.37,20.828,20.36,0.0,0.4679999999999996
2025-04-19 16:00:00,2025-04-19 16:15:00,23.415999999999997,28.12,23.415999999999997,25.799999999999997,2.3840000000000003,0.0
2025-04-19 16:15:00,2025-04-19 16:30:00,23.415999999999997,28.12,23.415999999999997,26.68,3.264000000000003,0.0
2025-04-19 16:30:00,2025-04-19 16:45:00,23.415999999999997,28.12,23.415999999999997,26.720000000000002,3.3040000000000056,0.0
2025-04-19 16:45:00,2025-04-19 17:00:00,23.415999999999997,28.12,23.415999999999997,23.68,0.2640000000000028,0.0
2025-04-19 17:00:00,2025-04-19 17:15:00,24.991999999999997,28.65,24.991999999999997,23.28,0.0,1.711999999999996
2025-04-19 17:15:00,2025-04-19 17:30:00,24.991999999999997,28.65,24.991999999999997,26.12,1.1280000000000037,0.0
2025-04-19 17:30:00,2025-04-19 17:45:00,24.991999999999997,28.65,24.991999999999997,26.880000000000003,1.8880000000000052,0.0
2025-04-19 17:45:00,2025-04-19 18:00:00,24.991999999999997,28.65,24.991999999999997,27.119999999999997,2.128,0.0
2025-04-19 18:00:00,2025-04-19 18:15:00,25.168,28.76,25.168,27.28,2.112000000000002,0.0
2025-04-19 18:15:00,2025-04-19 18:30:00,25.168,28.76,25.168,29.32,4.152000000000002,0.0
2025-04-19 18:30:00,2025-04-19 18:45:00,25.168,28.76,25.168,30.2,5.032,0.0
2025-04-19 18:45:00,2025-04-19 19:00:00,25.168,28.76,25.168,30.08,4.911999999999999,0.0
2025-04-19 19:00:00,2025-04-19 19:15:00,24.38,28.42,24.38,29.72,5.34,0.0
2025-04-19 19:15:00,2025-04-19 19:30:00,24.38,28.42,24.38,26.08,1.6999999999999993,0.0
2025-04-19 19:30:00,2025-04-19 19:45:00,24.38,28.42,24.38,20.96,0.0,3.419999999999998
2025-04-19 19:45:00,2025-04-19 20:00:00,24.38,28.42,24.38,20.28,0.0,4.099999999999999
2025-04-19 20:00:00,2025-04-19 20:15:00,23.984,28.08,23.984,15.76,0.0,8.224000000000002
2025-04-19 20:15:00,2025-04-19 20:30:00,23.984,28.08,23.984,14.72,0.0,9.264000000000001
2025-04-19 20:30:00,2025-04-19 20:45:00,23.984,28.08,23.984,12.64,0.0,11.344000000000001
2025-04-19 20:45:00,2025-04-19 21:00:00,23.984,28.08,23.984,12.44,0.0,11.544000000000004
2025-04-19 21:00:00,2025-04-19 21:15:00,23.812,27.55,23.812,12.6,0.0,11.212000000000002
2025-04-19 21:15:00,2025-04-19 21:30:00,23.812,27.55,23.812,14.08,0.0,9.732000000000001
2025-04-19 21:30:00,2025-04-19 21:45:00,23.812,27.55,23.812,14.280000000000001,0.0,9.532
2025-04-19 21:45:00,2025-04-19 22:00:00,23.812,27.55,23.812,13.88,0.0,9.932
2025-04-19 22:00:00,2025-04-19 22:15:00,17.672,18.73,17.672,12.96,0.0,4.712
2025-04-19 22:15:00,2025-04-19 22:30:00,17.672,18.73,17.672,12.44,0.0,5.232000000000002
2025-04-19 22:30:00,2025-04-19 22:45:00,17.672,18.73,17.672,12.88,0.0,4.792000000000002
2025-04-19 22:45:00,2025-04-19 23:00:00,17.672,18.73,17.672,13.280000000000001,0.0,4.392
2025-04-19 23:00:00,2025-04-19 23:15:00,16.18,11.48,16.18,12.08,0.0,4.1
2025-04-19 23:15:00,2025-04-19 23:30:00,16.18,11.48,16.18,11.88,0.0,4.300000000000001
2025-04-19 23:30:00,2025-04-19 23:45:00,16.18,11.48,16.18,11.24,0.0,4.94
2025-04-19 23:45:00,2025-04-20 00:00:00,16.18,11.48,16.18,9.24,0.0,6.94
2025-04-20 00:00:00,2025-04-20 00:15:00,14.668,10.67,14.668,7.84,0.0,6.828
2025-04-20 00:15:00,2025-04-20 00:30:00,14.668,10.67,14.668,7.96,0.0,6.707999999999998
2025-04-20 00:30:00,2025-04-20 00:45:00,14.668,10.67,14.668,8.719999999999999,0.0,5.948
2025-04-20 00:45:00,2025-04-20 01:00:00,14.668,10.67,14.668,10.32,0.0,4.347999999999998
2025-04-20 01:00:00,2025-04-20 01:15:00,13.399999999999999,10.54,13.399999999999999,9.8,0.0,3.599999999999998
2025-04-20 01:15:00,2025-04-20 01:30:00,13.399999999999999,10.54,13.399999999999999,13.0,0.0,0.3999999999999984
2025-04-20 01:30:00,2025-04-20 01:45:00,13.399999999999999,10.54,13.399999999999999,12.48,0.0,0.919999999999998
2025-04-20 01:45:00,2025-04-20 02:00:00,13.399999999999999,10.54,13.399999999999999,12.76,0.0,0.6399999999999988
2025-04-20 02:00:00,2025-04-20 02:15:00,12.132,14.91,12.132,12.6,0.4679999999999996,0.0
2025-04-20 02:15:00,2025-04-20 02:30:00,12.132,14.91,12.132,12.88,0.7479999999999992,0.0
2025-04-20 02:30:00,2025-04-20 02:45:00,12.132,14.91,12.132,11.68,0.0,0.4519999999999996
2025-04-20 02:45:00,2025-04-20 03:00:00,12.132,14.91,12.132,9.44,0.0,2.692
2025-04-20 03:00:00,2025-04-20 03:15:00,10.687999999999999,22.25,10.687999999999999,7.64,0.0,3.0479999999999983
2025-04-20 03:15:00,2025-04-20 03:30:00,10.687999999999999,22.25,10.687999999999999,6.68,0.0,4.007999999999999
2025-04-20 03:30:00,2025-04-20 03:45:00,10.687999999999999,22.25,10.687999999999999,7.119999999999999,0.0,3.5679999999999996
2025-04-20 03:45:00,2025-04-20 04:00:00,10.687999999999999,22.25,10.687999999999999,6.84,0.0,3.8479999999999985
2025-04-20 04:00:00,2025-04-20 04:15:00,9.148,28.01,9.148,7.120000000000001,0.0,2.0279999999999987
2025-04-20 04:15:00,2025-04-20 04:30:00,9.148,28.01,9.148,6.32,0.0,2.8279999999999994
2025-04-20 04:30:00,2025-04-20 04:45:00,9.148,28.01,9.148,5.68,0.0,3.468
2025-04-20 04:45:00,2025-04-20 05:00:00,9.148,28.01,9.148,4.96,0.0,4.188
2025-04-20 05:00:00,2025-04-20 05:15:00,7.108,28.87,7.108,4.16,0.0,2.9479999999999995
2025-04-20 05:15:00,2025-04-20 05:30:00,7.108,28.87,7.108,3.12,0.0,3.988
2025-04-20 05:30:00,2025-04-20 05:45:00,7.108,28.87,7.108,2.3200000000000003,0.0,4.787999999999999
2025-04-20 05:45:00,2025-04-20 06:00:00,7.108,28.87,7.108,1.24,0.0,5.868
2025-04-20 06:00:00,2025-04-20 06:15:00,5.304,35.3,5.304,1.48,0.0,3.824
2025-04-20 06:15:00,2025-04-20 06:30:00,5.304,35.3,5.304,1.48,0.0,3.824
2025-04-20 06:30:00,2025-04-20 06:45:00,5.304,35.3,5.304,0.92,0.0,4.384
2025-04-20 06:45:00,2025-04-20 07:00:00,5.304,35.3,5.304,0.4,0.0,4.904
2025-04-20 07:00:00,2025-04-20 07:15:00,3.968,13.77,3.968,0.12,0.0,3.848
2025-04-20 07:15:00,2025-04-20 07:30:00,3.968,13.77,3.968,0.08,0.0,3.888
2025-04-20 07:30:00,2025-04-20 07:45:00,3.968,13.77,3.968,0.0,0.0,3.968
2025-04-20 07:45:00,2025-04-20 08:00:00,3.968,13.77,3.968,0.0,0.0,3.968
2025-04-20 08:00:00,2025-04-20 08:15:00,3.132,4.8,3.132,0.0,0.0,3.132
2025-04-20 08:15:00,2025-04-20 08:30:00,3.132,4.8,3.132,0.0,0.0,3.132
2025-04-20 08:30:00,2025-04-20 08:45:00,3.132,4.8,3.132,0.0,0.0,3.132
2025-04-20 08:45:00,2025-04-20 09:00:00,3.132,4.8,3.132,0.0,0.0,3.132
2025-04-20 09:00:00,2025-04-20 09:15:00,2.864,1.85,2.864,0.0,0.0,2.864
2025-04-20 09:15:00,2025-04-20 09:30:00,2.864,1.85,2.864,0.0,0.0,2.864
2025-04-20 09:30:00,2025-04-20 09:45:00,2.864,1.85,2.864,0.0,0.0,2.864
2025-04-20 09:45:00,2025-04-20 10:00:00,2.864,1.85,2.864,0.0,0.0,2.864
2025-04-20 10:00:00,2025-04-20 10:15:00,2.74,0.89,0.0,0.0,0.0,0.0
2025-04-20 10:15:00,2025-04-20 10:30:00,2.74,0.89,0.0,0.0,0.0,0.0
2025-04-20 10:30:00,2025-04-20 10:45:00,2.74,0.89,0.0,0.0,0.0,0.0
2025-04-20 10:45:00,2025-04-20 11:00:00,2.74,0.89,0.0,0.0,0.0,0.0
2025-04-20 11:00:00,2025-04-20 11:15:00,2.972,1.63,2.972,0.0,0.0,2.972
2025-04-20 11:15:00,2025-04-20 11:30:00,2.972,1.63,2.972,0.0,0.0,2.972
2025-04-20 11:30:00,2025-04-20 11:45:00,2.972,1.63,2.972,0.0,0.0,2.972
2025-04-20 11:45:00,2025-04-20 12:00:00,2.972,1.63,2.972,0.0,0.0,2.972
2025-04-20 12:00:00,2025-04-20 12:15:00,3.476,2.19,3.476,0.0,0.0,3.476
2025-04-20 12:15:00,2025-04-20 12:30:00,3.476,2.19,3.476,0.0,0.0,3.476
2025-04-20 12:30:00,2025-04-20 12:45:00,3.476,2.19,3.476,0.0,0.0,3.476
2025-04-20 12:45:00,2025-04-20 13:00:00,3.476,2.19,3.476,0.0,0.0,3.476
